x,y,z,w
0.04023179,-0.210105,-0.04824924,0.9756584
0.03848623,-0.209047,-0.04826283,0.9759554
0.03673853,-0.2079277,-0.04818583,0.9762656
0.03498704,-0.2067719,-0.04811664,0.9765788
0.03326781,-0.2055645,-0.04807808,0.9768956
0.03156015,-0.2043539,-0.04795703,0.9772122
0.02989304,-0.2032368,-0.04787289,0.9775016
0.0283006,-0.2021109,-0.04785669,0.9777832
0.02676072,-0.2009148,-0.04778059,0.9780768
0.0252709,-0.1997497,-0.04777644,0.9783552
0.0238039,-0.1986214,-0.04777009,0.978622
0.02239132,-0.1974033,-0.04776484,0.978902
0.02098613,-0.1961995,-0.04769339,0.9791786
0.01962463,-0.1950241,-0.04765457,0.9794435
0.01830071,-0.1938624,-0.04760593,0.9797021
0.01703517,-0.1926634,-0.04755219,0.979964
0.01580494,-0.1914632,-0.04753227,0.9802207
0.01459792,-0.1902752,-0.0475041,0.9804721
0.01337831,-0.1890921,-0.04746752,0.9807202
0.01216217,-0.1879121,-0.04742941,0.9809645
0.01095245,-0.186689,-0.04738958,0.9812143
0.009761872,-0.185444,-0.04735195,0.9814647
0.008582416,-0.1841912,-0.04729,0.9817146
0.00743386,-0.1829233,-0.04724889,0.981963
0.006312185,-0.1816953,-0.04721379,0.9822005
0.005187583,-0.1804612,-0.04716267,0.982437
0.00403193,-0.17919,-0.04709163,0.9826785
0.002835922,-0.1778824,-0.04700764,0.9829242
0.001597775,-0.1765068,-0.04687772,0.9831812
0.000338791,-0.1751432,-0.04674083,0.9834328
-0.0009719737,-0.1738089,-0.04658188,0.9836766
-0.002303943,-0.1724647,-0.04642133,0.9839185
-0.003675572,-0.1711198,-0.04627344,0.9841561
-0.005083649,-0.1697876,-0.04613879,0.9843869
-0.006512456,-0.1684795,-0.0460179,0.9846089
-0.007962139,-0.1672015,-0.04590198,0.9848214
-0.009425507,-0.1659406,-0.0458093,0.9850261
-0.01090624,-0.1646543,-0.04568651,0.9852323
-0.01238867,-0.1633793,-0.04553506,0.9854341
-0.01389256,-0.1620611,-0.04537095,0.9856392
-0.01539126,-0.1607267,-0.04515139,0.9858455
-0.01685396,-0.1593867,-0.04493755,0.9860489
-0.01827305,-0.1580605,-0.04472719,0.9862466
-0.01964116,-0.1567671,-0.04456233,0.9864342
-0.02095065,-0.1554186,-0.04443847,0.9866262
-0.02219482,-0.1540127,-0.04433162,0.9868242
-0.02338813,-0.1525747,-0.04423899,0.9870242
-0.02452286,-0.1511083,-0.04414219,0.9872265
-0.0256191,-0.1495457,-0.04403368,0.9874415
-0.02665485,-0.1480211,-0.04391953,0.9876488
-0.0276137,-0.1465339,-0.04382363,0.9878485
-0.02846896,-0.1450032,-0.04379981,0.9880512
-0.02922716,-0.1434327,-0.0438487,0.9882561
-0.02992476,-0.1418572,-0.04391743,0.9884595
-0.03053074,-0.1402414,-0.04405235,0.9886655
-0.03101766,-0.1385437,-0.04429452,0.9888789
-0.0314479,-0.1368011,-0.04450839,0.9890983
-0.03183069,-0.1350895,-0.04475267,0.9893103
-0.03218341,-0.1333496,-0.04486038,0.98953
-0.03250443,-0.1316491,-0.04496113,0.9897426
-0.03278974,-0.1299683,-0.0450058,0.9899533
-0.03304573,-0.1282849,-0.04497334,0.9901658
-0.03328358,-0.1266565,-0.04493763,0.9903691
-0.03351615,-0.125057,-0.04489009,0.9905666
-0.03377026,-0.1234428,-0.04483518,0.9907629
-0.03403935,-0.1218127,-0.04480998,0.9909566
-0.03432728,-0.1201598,-0.04478712,0.9911495
-0.03459288,-0.1184941,-0.04488564,0.9913363
-0.03483018,-0.1168103,-0.04498148,0.9915235
-0.03506602,-0.1151883,-0.04507199,0.9917008
-0.03527135,-0.1136024,-0.04515775,0.9918725
-0.03543832,-0.1120375,-0.04523867,0.9920409
-0.03556368,-0.1105038,-0.04531155,0.9922051
-0.03565349,-0.1089991,-0.04537845,0.9923652
-0.03569297,-0.1074658,-0.0454411,0.9925282
-0.03565659,-0.1059251,-0.04549425,0.9926926
-0.03561458,-0.1043671,-0.04554877,0.9928567
-0.03557072,-0.102752,-0.04560531,0.9930241
-0.0354608,-0.1010888,-0.04574119,0.9931925
-0.0352863,-0.09937513,-0.0459219,0.9933633
-0.03499623,-0.09757987,-0.04612579,0.9935421
-0.03463203,-0.09578934,-0.04637569,0.9937174
-0.03422385,-0.09400099,-0.04663722,0.99389
-0.03378049,-0.09222411,-0.04687884,0.9940603
-0.0333226,-0.09044711,-0.04710295,0.9942284
-0.03287419,-0.08864813,-0.04732857,0.9943947
-0.03242655,-0.08675683,-0.04749871,0.994568
-0.03199241,-0.08481675,-0.04767162,0.9947411
-0.03155879,-0.08287071,-0.04783391,0.9949113
-0.03113715,-0.08091785,-0.04797586,0.9950784
-0.03074846,-0.07901664,-0.04813445,0.9952356
-0.03040156,-0.07712948,-0.04831164,0.9953858
-0.03010402,-0.07524982,-0.04847611,0.9955307
-0.02985524,-0.07339955,-0.04864835,0.9956679
-0.02967467,-0.07159269,-0.04879187,0.9957978
-0.02958312,-0.06982839,-0.0489134,0.9959198
-0.02949234,-0.0680581,-0.04901901,0.9960399
-0.02947162,-0.06634125,-0.04907403,0.9961536
-0.0294911,-0.06468605,-0.04912949,0.9962591
-0.02951181,-0.06305721,-0.04918404,0.9963602
-0.02951115,-0.06153567,-0.04923364,0.996453
-0.02944031,-0.06010258,-0.04927603,0.9965404
-0.02936467,-0.05866625,-0.0493928,0.9966224
-0.02928966,-0.05725666,-0.0495193,0.9967003
-0.02921294,-0.05586413,-0.0496877,0.9967732
-0.02913778,-0.05449788,-0.04984992,0.996843
-0.02900685,-0.05318208,-0.05000215,0.9969103
-0.02893564,-0.05187888,-0.05014632,0.9969738
-0.02886791,-0.05061185,-0.05025748,0.9970353
-0.02880039,-0.04936643,-0.05038386,0.9970933
-0.02873202,-0.04809408,-0.05050031,0.9971516
-0.02861079,-0.04684604,-0.05062944,0.9972079
-0.02846428,-0.04562037,-0.05075132,0.9972627
-0.02827949,-0.04438074,-0.05087719,0.9973175
-0.02805446,-0.04307903,-0.05099781,0.9973747
-0.02781354,-0.04176152,-0.05109685,0.9974324
-0.02755816,-0.04046572,-0.05118392,0.9974885
-0.0272902,-0.03913319,-0.05127148,0.9975445
-0.02700852,-0.03779613,-0.05135788,0.9975993
-0.0266977,-0.03647685,-0.0514646,0.9976513
-0.02638202,-0.03517946,-0.0515864,0.9977
-0.0260814,-0.03387629,-0.05172476,0.9977458
-0.02580814,-0.03258762,-0.0518635,0.9977886
-0.02554774,-0.03133528,-0.05199092,0.9978288
-0.02529676,-0.03006665,-0.05212962,0.997867
-0.02504757,-0.02882973,-0.05226211,0.9979029
-0.02478534,-0.02757871,-0.05244775,0.9979351
-0.02449032,-0.02627643,-0.05265821,0.9979663
-0.02416935,-0.02492725,-0.05285004,0.9979987
-0.02385656,-0.02352949,-0.05303787,0.9980301
-0.02358144,-0.02210679,-0.05315787,0.9980628
-0.02334208,-0.0207512,-0.0532662,0.9980918
-0.02311487,-0.01952844,-0.05338207,0.9981155
-0.02287575,-0.01838082,-0.05349052,0.9981371
-0.02260583,-0.0172732,-0.0536453,0.9981547
-0.0223074,-0.01614668,-0.05384256,0.9981697
-0.02195748,-0.01495915,-0.05405103,0.9981847
-0.02155206,-0.01373194,-0.05425954,0.9981998
-0.02108493,-0.0124494,-0.05446841,0.9982153
-0.02057158,-0.01120146,-0.05468123,0.9982291
-0.02004247,-0.01004396,-0.05483868,0.9982435
-0.01949563,-0.008855419,-0.05499652,0.9982569
-0.0189347,-0.007699332,-0.05513755,0.9982695
-0.01836919,-0.006649661,-0.05524981,0.9982814
-0.01777828,-0.005622624,-0.0553561,0.9982926
-0.01714155,-0.004539446,-0.05546311,0.9983032
-0.01643863,-0.003423679,-0.05563419,0.99831
-0.01566087,-0.002307087,-0.05582627,0.998315
-0.01482362,-0.00117831,-0.05605027,0.9983172
-0.01393373,-6.346685E-05,-0.05629519,0.9983169
-0.01302164,0.001065981,-0.05655085,0.9983142
-0.0120664,0.002203513,-0.05681721,0.9983093
-0.0111057,0.003341316,-0.05703559,0.9983048
-0.01015106,0.004463937,-0.05721111,0.9983006
-0.009160182,0.00565927,-0.05737676,0.9982945
-0.008114459,0.006969211,-0.05750106,0.9982882
-0.007041745,0.008283005,-0.05761479,0.9982797
-0.005930213,0.009626305,-0.05776079,0.9982664
-0.004791205,0.01098396,-0.05791228,0.9982498
-0.003659775,0.01230461,-0.05807399,0.9982297
-0.00255022,0.01361583,-0.05823522,0.9982068
-0.001466095,0.01494456,-0.05838001,0.9981815
-0.0004175482,0.016302,-0.05851878,0.9981531
0.0006158979,0.01767628,-0.05866245,0.9981212
0.00165569,0.01906615,-0.0588007,0.9980863
0.002696849,0.02048789,-0.0589653,0.9980461
0.003724127,0.0219531,-0.05915054,0.9980007
0.004732146,0.02346748,-0.05937215,0.9979488
0.00572207,0.0249724,-0.05965701,0.9978901
0.006691216,0.02648917,-0.0599464,0.9978276
0.007618356,0.02802445,-0.0602503,0.9977607
0.00848581,0.02952569,-0.06051545,0.9976944
0.009276411,0.03098339,-0.06076268,0.9976281
0.009992626,0.03241848,-0.06095456,0.9975639
0.01066889,0.03395682,-0.06109056,0.9974974
0.01130445,0.03554583,-0.0612563,0.9974249
0.01195145,0.03714465,-0.06141681,0.9973492
0.01258987,0.03881376,-0.06163434,0.9972644
0.01321934,0.04046256,-0.06191015,0.9971735
0.01387067,0.04208402,-0.06226157,0.9970757
0.01453384,0.04371652,-0.06272484,0.996967
0.01524191,0.0453197,-0.06321693,0.9968538
0.01600511,0.04694036,-0.06369496,0.9967363
0.01681765,0.04859521,-0.06419035,0.9966119
0.01765833,0.05029495,-0.0646061,0.9964861
0.01849195,0.05204277,-0.06500961,0.9963551
0.01932386,0.05386001,-0.06542721,0.9962153
0.02016079,0.05578225,-0.06577852,0.9960698
0.02101466,0.05772452,-0.06613528,0.9959179
0.02189222,0.05963315,-0.06650455,0.9957619
0.0227916,0.0615507,-0.06687456,0.9956002
0.02369935,0.06343544,-0.06724565,0.9954357
0.02461785,0.06529734,-0.06759112,0.9952696
0.02557201,0.06721509,-0.0679369,0.9950944
0.02656545,0.06903454,-0.06831455,0.9949179
0.02761524,0.07082319,-0.06869665,0.9947373
0.02871871,0.07258747,-0.06912556,0.9945491
0.02987101,0.07424765,-0.06959312,0.99436
0.03107469,0.07587715,-0.07005981,0.9941673
0.03235438,0.07750028,-0.07050537,0.9939697
0.03361014,0.07914576,-0.07090105,0.9937702
0.03491963,0.08080881,-0.07128327,0.9935639
0.03629582,0.08246555,-0.07155851,0.9933587
0.03772365,0.08412024,-0.0718116,0.9931484
0.03921005,0.08573311,-0.07204252,0.9929361
0.04076624,0.08729746,-0.07230573,0.992718
0.04241205,0.08882004,-0.07258222,0.9924938
0.04414409,0.09027892,-0.07288986,0.9922641
0.04591022,0.09168021,-0.07316555,0.9920352
0.04767458,0.09307621,-0.07338484,0.9918057
0.04945219,0.09444481,-0.07359378,0.9915738
0.05124926,0.09580121,-0.07373927,0.9913416
0.05305319,0.09711957,-0.07383317,0.9911114
0.05487524,0.09834055,-0.0739361,0.9908841
0.05674858,0.0994967,-0.07410571,0.9906504
0.05867459,0.1006092,-0.07431898,0.9904099
0.06063655,0.1015749,-0.07453595,0.9901768
0.06262822,0.1024929,-0.07476562,0.9899409
0.06462272,0.1034368,-0.07499555,0.9896971
0.06661059,0.1043453,-0.07512996,0.9894598
0.0685746,0.1052725,-0.07526007,0.9892174
0.07050987,0.1062224,-0.07538483,0.9889703
0.07242526,0.107148,-0.07550735,0.9887226
0.07432957,0.1080733,-0.07568082,0.9884673
0.07622833,0.1089027,-0.07580838,0.9882219
0.07812811,0.1096781,-0.07594141,0.9879775
0.08000896,0.1104072,-0.07607605,0.9877354
0.08188552,0.1111398,-0.07620989,0.9874891
0.0837573,0.111836,-0.07634799,0.9872428
0.08564109,0.1124611,-0.07649186,0.986999
0.08755138,0.1130513,-0.07664072,0.9867524
0.08948527,0.1136513,-0.0767923,0.9864982
0.09141826,0.1141568,-0.07695519,0.9862499
0.09334835,0.1146134,-0.07712409,0.9860029
0.09526067,0.115126,-0.07728428,0.9857477
0.09712416,0.1155952,-0.07744393,0.9854984
0.09894758,0.1159838,-0.07751209,0.985266
0.1007194,0.1163185,-0.07753477,0.9850452
0.1024579,0.1166031,-0.07755629,0.9848305
0.1041743,0.1168455,-0.07752044,0.9846245
0.1058739,0.1169829,-0.07747243,0.9844307
0.1075517,0.1170697,-0.07740547,0.9842437
0.1092024,0.1171651,-0.07732875,0.9840566
0.1108395,0.1171834,-0.07726405,0.9838765
0.1124447,0.1171475,-0.07719129,0.9837043
0.1140181,0.1170803,-0.07709723,0.9835385
0.1155392,0.1169365,-0.07702902,0.9833834
0.1170329,0.1168734,-0.07701146,0.9832157
0.1185149,0.1168209,-0.0769965,0.9830456
0.1200196,0.1166784,-0.07697978,0.9828812
0.121534,0.1165304,-0.07696877,0.9827135
0.1230269,0.1163864,-0.07695408,0.982546
0.1244921,0.1162413,-0.07691935,0.9823813
0.1259058,0.1160404,-0.07690742,0.9822258
0.1272633,0.1157767,-0.07687756,0.9820843
0.1285879,0.1155077,-0.07681392,0.9819484
0.1298936,0.1152403,-0.07675382,0.9818127
0.1311923,0.115,-0.07671032,0.9816716
0.1324874,0.1147953,-0.0766497,0.9815263
0.1337751,0.1145897,-0.07658712,0.9813805
0.1350546,0.1144522,-0.07655597,0.9812238
0.1363198,0.1143198,-0.0765434,0.9810652
0.137562,0.1141954,-0.0765482,0.980906
0.1387715,0.1140234,-0.07658713,0.9807525
0.1399572,0.1137932,-0.07661597,0.9806085
0.1410912,0.1134922,-0.07668238,0.9804757
0.1421679,0.1132013,-0.07673357,0.9803498
0.1431991,0.1129306,-0.07672522,0.9802315
0.1442044,0.1127205,-0.07674902,0.9801065
0.145246,0.1126091,-0.07676078,0.9799646
0.1463563,0.1124255,-0.07676923,0.9798198
0.147531,0.112228,-0.07684442,0.9796604
0.1487346,0.1120527,-0.07689688,0.9794943
0.1499454,0.1118424,-0.07694495,0.9793299
0.1511383,0.1115809,-0.07701038,0.9791712
0.1522971,0.1113062,-0.07699373,0.9790242
0.1534057,0.1110193,-0.07694133,0.9788879
0.1544623,0.1107382,-0.07690319,0.9787565
0.1554652,0.1104819,-0.07684984,0.9786308
0.1564256,0.1102333,-0.0768555,0.9785054
0.1573587,0.1100106,-0.07690862,0.9783767
0.1582805,0.1097623,-0.07697078,0.9782509
0.1592055,0.1095101,-0.07703946,0.9781237
0.160139,0.1092788,-0.07716936,0.977987
0.1611094,0.109026,-0.07721395,0.9778522
0.1620904,0.1087394,-0.07724878,0.9777193
0.1630654,0.108487,-0.07729594,0.9775814
0.1640355,0.1082726,-0.07730927,0.9774418
0.1649802,0.1080528,-0.07730667,0.9773074
0.1659206,0.1077913,-0.07731275,0.9771765
0.1668747,0.1075404,-0.07732427,0.9770408
0.1678388,0.1073421,-0.07736535,0.9768943
0.168821,0.1071741,-0.07748846,0.9767337
0.1698108,0.107003,-0.07761132,0.9765711
0.1707908,0.106819,-0.07773572,0.9764104
0.1717458,0.1066552,-0.07785491,0.9762514
0.1726644,0.1064668,-0.07797409,0.9761003
0.1735364,0.1062197,-0.07804703,0.9759668
0.1743573,0.1060038,-0.07810991,0.9758389
0.1751419,0.1057988,-0.07822112,0.9757117
0.1759256,0.1055657,-0.07822921,0.9755954
0.176689,0.105299,-0.07825252,0.9754843
0.1774462,0.1050303,-0.07828666,0.9753731
0.1782021,0.1047641,-0.07833124,0.9752603
0.1789476,0.1044658,-0.07845715,0.9751457
0.1796895,0.1041197,-0.07851081,0.975042
0.1803904,0.1037544,-0.07852674,0.9749502
0.1810354,0.1033427,-0.07849738,0.9748767
0.181622,0.1029013,-0.07840759,0.9748215
0.1821741,0.1024477,-0.07828991,0.9747757
0.182708,0.101964,-0.07817637,0.9747357
0.1832218,0.1014122,-0.07806343,0.9747058
0.1837118,0.1008317,-0.07795932,0.9746821
0.1841861,0.1002258,-0.07788593,0.974661
0.1846435,0.09960546,-0.07781383,0.9746438
0.1850947,0.09895138,-0.07773148,0.9746314
0.1855387,0.09822945,-0.07762923,0.9746282
0.1859723,0.09744844,-0.07749423,0.9746346
0.1863815,0.09665409,-0.07733259,0.9746484
0.1867994,0.09588222,-0.07715086,0.9746591
0.187238,0.09504255,-0.07693532,0.9746742
0.1877047,0.09415781,-0.07672554,0.9746867
0.1881904,0.09333086,-0.07651658,0.9746892
0.1887059,0.09250957,-0.0763251,0.9746827
0.1892613,0.09168795,-0.07615306,0.9746661
0.1898349,0.09090137,-0.07597535,0.9746421
0.1904173,0.0901124,-0.07576069,0.9746185
0.1909881,0.08932783,-0.07550615,0.9745988
0.1915424,0.0886019,-0.07523845,0.9745771
0.1921126,0.08790989,-0.07498673,0.9745468
0.1927127,0.08714494,-0.07470851,0.9745184
0.1933338,0.08640061,-0.07449277,0.9744781
0.1939483,0.0857748,-0.07435557,0.9744219
0.1945505,0.08522171,-0.07422426,0.9743603
0.1951497,0.08468723,-0.07413236,0.9742941
0.1957351,0.08418606,-0.07403801,0.9742273
0.1963113,0.0837379,-0.07390485,0.9741601
0.1968697,0.08330265,-0.07374597,0.9740967
0.1973649,0.08288068,-0.07354183,0.974048
0.1977667,0.08255774,-0.07327254,0.9740142
0.1980756,0.08239385,-0.0730235,0.973984
0.1983089,0.08234059,-0.07286036,0.9739533
0.1985134,0.0824123,-0.07273985,0.9739146
0.1986923,0.08250324,-0.07273318,0.9738709
0.1988465,0.08261167,-0.07272115,0.9738311
0.1989503,0.08274473,-0.07270048,0.9738002
0.1989658,0.08295218,-0.07265809,0.9737825
0.1989874,0.08324261,-0.07259874,0.9737577
0.1990103,0.0835486,-0.07253621,0.9737315
0.1990342,0.08387014,-0.07247049,0.9737039
0.1990524,0.08423562,-0.07248764,0.9736673
0.1990677,0.08458979,-0.07252871,0.9736305
0.1990794,0.0849035,-0.07258343,0.9735966
0.1990924,0.08522028,-0.07262672,0.9735631
0.1991059,0.08552974,-0.07266068,0.9735307
0.1991171,0.08580183,-0.07269688,0.9735018
0.1991265,0.0860355,-0.07273012,0.9734767
0.199133,0.08624536,-0.07277904,0.9734532
0.1991361,0.08644495,-0.07285705,0.9734289
0.1991363,0.0866145,-0.07294662,0.9734071
0.1990724,0.08672638,-0.07301638,0.973405
0.198978,0.08682704,-0.07306995,0.9734113
0.1988423,0.08689456,-0.07304581,0.9734349
0.1986503,0.08697672,-0.07301446,0.9734691
0.1983977,0.08708429,-0.0729733,0.973514
0.198101,0.08723164,-0.07292058,0.9735652
0.1977845,0.08739091,-0.07286388,0.9736196
0.1974787,0.08748677,-0.07282119,0.9736761
0.1972038,0.08750732,-0.07279649,0.9737319
0.1969912,0.08752322,-0.07277738,0.973775
0.1968141,0.08748806,-0.07284769,0.9738087
0.1966749,0.08744106,-0.07284711,0.9738411
0.1965669,0.08739173,-0.07284932,0.9738671
0.1964891,0.08739755,-0.07284234,0.9738827
0.1964891,0.08732482,-0.07280304,0.9738922
0.1964845,0.08718359,-0.07277215,0.9739081
0.1964806,0.08702262,-0.07272366,0.973927
0.1965273,0.08681832,-0.07267155,0.9739397
0.1966406,0.08657961,-0.07266957,0.9739382
0.1968275,0.08627802,-0.07268602,0.973926
0.1970755,0.08594374,-0.07270283,0.9739041
0.197373,0.0856659,-0.0727822,0.9738625
0.1976791,0.08543435,-0.07285254,0.9738155
0.1979637,0.08521312,-0.0728267,0.9737788
0.1981974,0.08504279,-0.0727594,0.9737514
0.1983722,0.08494268,-0.0726351,0.9737337
0.1984823,0.08489662,-0.07245135,0.973729
0.1984991,0.08485751,-0.07225945,0.9737433
0.1985108,0.0847447,-0.07207717,0.9737642
0.1984499,0.08463082,-0.07193886,0.9737967
0.1983537,0.08454749,-0.07185693,0.9738296
0.1982342,0.08454505,-0.07178907,0.9738592
0.1981097,0.08455423,-0.07177826,0.9738845
0.1979852,0.08456341,-0.07176745,0.9739099
0.197871,0.08457182,-0.07175754,0.973933
0.1977515,0.08464841,-0.07173304,0.9739525
0.1976091,0.08476841,-0.07169785,0.9739735
0.1974297,0.08495371,-0.07164641,0.9739975
0.1972122,0.0851394,-0.07166286,0.9740242
0.1969595,0.08529419,-0.07169949,0.974059
0.1966891,0.08543667,-0.07174829,0.9740976
0.1964094,0.08555882,-0.0718278,0.9741375
0.1961423,0.0856622,-0.07192843,0.9741749
0.1959125,0.08575456,-0.07201771,0.9742063
0.1957171,0.08578819,-0.07209987,0.9742365
0.1955347,0.0858148,-0.07215181,0.974267
0.1953692,0.08590529,-0.07212111,0.9742945
0.1951981,0.08599096,-0.07209097,0.9743233
0.1950255,0.08605589,-0.07206501,0.9743542
0.1948335,0.08607009,-0.07204805,0.9743927
0.1946355,0.08609778,-0.07209857,0.974426
0.1944629,0.08604529,-0.07216739,0.97446
0.1943142,0.08597114,-0.07224783,0.9744903
0.1941871,0.08587615,-0.072258,0.9745232
0.19406,0.08578116,-0.07226817,0.9745561
0.1939244,0.08571289,-0.07227226,0.9745888
0.1937812,0.08570753,-0.07217596,0.9746249
0.1936242,0.08569919,-0.07205754,0.9746656
0.1934433,0.0856996,-0.07197362,0.9747078
0.1932563,0.08571339,-0.07195718,0.9747447
0.1930708,0.08567486,-0.07195149,0.9747853
0.1928795,0.08558182,-0.07202715,0.9748258
0.192693,0.08545984,-0.07203837,0.9748726
0.1925186,0.08528996,-0.07206018,0.9749203
0.1923545,0.08505347,-0.07199303,0.9749783
0.1922024,0.08472866,-0.07180878,0.9750502
0.1920503,0.08445361,-0.07154381,0.9751235
0.1919017,0.08421341,-0.07120685,0.9751981
0.1917554,0.08404008,-0.07093801,0.9752614
0.1916567,0.08389702,-0.07073709,0.9753078
0.1916497,0.08362834,-0.0706604,0.9753379
0.1916279,0.08332699,-0.0707196,0.9753636
0.1916036,0.08320692,-0.07090507,0.9753651
0.1916,0.08308142,-0.0711868,0.975356
0.1915392,0.08311356,-0.071472,0.9753444
0.1913452,0.08309252,-0.07156013,0.9753778
0.1910604,0.08328027,-0.07177809,0.9754016
0.1907273,0.08360718,-0.07193596,0.9754272
0.1903606,0.0837449,-0.07194536,0.9754863
0.1899744,0.08389169,-0.07203167,0.9755426
0.1896199,0.08428337,-0.07190366,0.9755873
0.1893238,0.08443774,-0.0719946,0.9756246
0.1891536,0.0847206,-0.07189713,0.9756404
0.1889764,0.08529536,-0.07202725,0.975615
0.1887341,0.08574937,-0.07228305,0.9756032
0.1883524,0.08604759,-0.07247818,0.9756363
0.1879349,0.08596857,-0.07293014,0.9756901
0.187527,0.08771576,-0.07409576,0.9755252
0.1869434,0.08852807,-0.07480328,0.9755098
0.1861524,0.08938623,-0.07503539,0.975565
0.1852458,0.08991718,-0.07528495,0.9756696
0.1845682,0.09089464,-0.07539948,0.9756985
0.1839415,0.09158835,-0.07582834,0.9757187
0.1834075,0.09226605,-0.07606675,0.9757369
0.1828923,0.09304984,-0.0761829,0.9757501
0.1823009,0.0938018,-0.0763533,0.9757755
0.1816925,0.09458044,-0.07630006,0.9758179
0.1809914,0.09516356,-0.0763148,0.9758904
0.1800868,0.09533871,-0.07681952,0.976001
0.1793581,0.09457303,-0.07791431,0.9761229
0.1786248,0.0970821,-0.07797862,0.9760059
0.1771619,0.09646682,-0.07841118,0.9762989
0.1757396,0.09601888,-0.07817578,0.9766189
0.1744873,0.09772546,-0.07781231,0.9767032
0.173284,0.09763899,-0.07808334,0.9769045
0.1724402,0.09678865,-0.07793504,0.9771501
0.1721055,0.09643177,-0.07760924,0.9772703
0.1721554,0.09561058,-0.07776354,0.97733
0.1724689,0.09461361,-0.07772813,0.9773746
0.1728548,0.09370326,-0.07760692,0.9774037
0.1731132,0.09295326,-0.07753254,0.9774355
0.1730394,0.09253443,-0.07744099,0.9774957
0.1725443,0.09219509,-0.07723068,0.9776318
0.1717016,0.09183485,-0.07679603,0.9778483
0.17073,0.09145585,-0.07646812,0.9780796
0.1698634,0.09103262,-0.07632425,0.9782811
0.169208,0.09076048,-0.07626727,0.9784244
0.1687353,0.0907603,-0.07639238,0.9784964
0.1683522,0.09081345,-0.07649878,0.9785491
0.1679794,0.0909422,-0.07644644,0.9786054
0.1675363,0.09097679,-0.07640526,0.9786812
0.1670255,0.09108482,-0.07634569,0.9787632
0.1665035,0.09123893,-0.07626996,0.9788436
0.1660349,0.09136776,-0.07628266,0.9789103
0.1656799,0.0914219,-0.07636312,0.9789591
0.1655338,0.09144258,-0.07640734,0.9789784
0.1655256,0.09133827,-0.07642497,0.9789881
0.1656977,0.09117913,-0.07640708,0.9789752
0.1660597,0.091016,-0.07634009,0.9789343
0.1664374,0.09083826,-0.07633615,0.978887
0.1669644,0.09049373,-0.07623976,0.9788367
0.1675647,0.09008278,-0.07606885,0.9787853
0.1682593,0.08957914,-0.07591975,0.9787239
0.1692818,0.08899312,-0.07565445,0.9786216
0.1704115,0.08851488,-0.07538342,0.9784898
0.1715834,0.08803759,-0.07510991,0.9783491
0.1727916,0.08742532,-0.07476063,0.9782181
0.1740648,0.08669857,-0.07437743,0.9780863
0.1754159,0.08591502,-0.07402112,0.977941
0.1768731,0.08509879,-0.07368931,0.977775
0.1784142,0.0842964,-0.07342039,0.9775848
0.1799677,0.08362956,-0.07315888,0.9773769
0.1814331,0.08297728,-0.07287756,0.9771826
0.1827092,0.0822572,-0.07254682,0.9770302
0.1837994,0.08178005,-0.07215083,0.976895
0.1847127,0.08165006,-0.07188143,0.9767535
0.1854545,0.08155452,-0.07171816,0.976633
0.1860935,0.08147506,-0.07159342,0.9765272
0.1866422,0.08141756,-0.07154493,0.9764308
0.1871073,0.08136712,-0.07149468,0.9763497
0.1875112,0.08131824,-0.07142361,0.9762816
0.1878762,0.08144833,-0.07142309,0.9762005
0.1881774,0.08177499,-0.07148792,0.9761105
0.1883596,0.08210317,-0.07153331,0.9760444
0.1884357,0.08228573,-0.07150244,0.9760166
0.1884384,0.08244934,-0.07156793,0.9759975
0.1884498,0.08262597,-0.07168771,0.9759715
0.1884518,0.08277782,-0.07175991,0.9759529
0.1884498,0.08290385,-0.07185421,0.9759357
0.1884481,0.08317471,-0.07202839,0.9759002
0.1883775,0.08344884,-0.07209934,0.9758852
0.1882408,0.0835659,-0.07213046,0.9758992
0.187993,0.08374283,-0.07213171,0.9759318
0.1876537,0.08391269,-0.07206453,0.9759874
0.1872581,0.08408989,-0.07212287,0.9760438
0.1868087,0.08424792,-0.0721634,0.9761133
0.1863544,0.08434626,-0.07218201,0.9761904
0.185961,0.08456998,-0.07229434,0.9762376
0.185603,0.08489007,-0.07247716,0.9762645
0.1852336,0.08508586,-0.07259661,0.9763086
0.1847976,0.08519388,-0.07264696,0.9763782
0.1843338,0.08528588,-0.07259528,0.9764616
0.1839021,0.08531797,-0.07255757,0.976543
0.1835694,0.08527467,-0.07254168,0.9766106
0.1833394,0.0850668,-0.0725651,0.9766701
0.1832119,0.08481384,-0.07253959,0.976718
0.183124,0.08461633,-0.07257133,0.9767493
0.1830171,0.0843814,-0.07250588,0.9767945
0.1828615,0.08403423,-0.07233379,0.9768662
0.1826751,0.08355438,-0.07213081,0.9769574
0.18248,0.08306412,-0.07195628,0.9770484
0.1823088,0.08257169,-0.0717513,0.9771373
0.1821729,0.08204748,-0.07159825,0.9772179
0.1820618,0.08159744,-0.07150171,0.9772835
0.1819252,0.08126388,-0.07140747,0.9773434
0.1817102,0.0809168,-0.07125684,0.9774233
0.1813785,0.0805903,-0.07102192,0.9775289
0.1809633,0.08038816,-0.07082663,0.9776368
0.180542,0.08025156,-0.07069512,0.9777353
